employee_id,year_month,full_name,department_hcm,site_hcm,hire_date,termination_date,status_hcm,annual_salary,job_title,manager_id,department_pay,gross_salary,site_pay,status_pay,cost_center,site,department,consolidated_status,ghost_employee_alert,expected_monthly_salary,salary_variance,salary_variance_pct
EMP0225,2023-08,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,,QA Engineer,UNKNOWN,Engineering,13022.9,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Active,False,,,
EMP0225,2023-09,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,156482.08332014392,QA Engineer,UNKNOWN,Engineering,12957.48,Israel,Terminated,CC-150,US - San Antonio,Engineering,Active,False,13040.173610011994,-82.69361001199468,-0.6341450082267626
EMP0225,2023-10,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,158071.91685380787,QA Engineer,UNKNOWN,Engineering,13037.83,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Active,False,13172.659737817323,-134.8297378173229,-1.0235574325983754
EMP0225,2023-11,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,154407.02,QA Engineer,UNKNOWN,Engineering,12924.12,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Active,False,12867.251666666665,56.86833333333561,0.44196177090913835
EMP0225,2023-12,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,154036.92,QA Engineer,UNKNOWN,Engineering,12674.31,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Active,False,12836.410000000002,-162.10000000000218,-1.262814135727997
EMP0225,2024-01,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,154026.19,QA Engineer,UNKNOWN,Engineering,12632.46,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Active,False,12835.515833333333,-203.0558333333338,-1.5819842067118621
EMP0225,2024-02,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,152855.91,QA Engineer,UNKNOWN,Engineering,12634.69,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Active,False,12737.9925,-103.30249999999978,-0.8109794380864942
EMP0225,2024-03,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,154060.84,QA Engineer,UNKNOWN,Engineering,13018.91,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Active,False,12838.403333333334,180.5066666666662,1.4059899971985057
EMP0225,2024-04,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,152417.34,QA Engineer,UNKNOWN,Engineering,12552.32,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Active,False,12701.445,-149.125,-1.1740790122698639
EMP0225,2024-05,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,153757.43,QA Engineer,UNKNOWN,Engineering,12965.9,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Active,False,12813.119166666665,152.78083333333416,1.1923781504412567
EMP0225,2024-06,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,,QA Engineer,UNKNOWN,Engineering,12669.6,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Active,False,,,
EMP0225,2024-07,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,153873.22,QA Engineer,UNKNOWN,Engineering,12530.63,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Active,False,12822.768333333333,-292.13833333333423,-2.2782781825193563
EMP0225,2024-08,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Active,153413.94,QA Engineer,UNKNOWN,Engineering,12911.76,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Active,False,12784.495,127.26499999999942,0.9954636456113395
EMP0225,2024-09,Employee 225,Engineering,US - San Antonio,2022-08-20,2024-09-28,Terminated,154292.81,QA Engineer,UNKNOWN,Engineering,12900.13,US - San Antonio,Terminated,CC-150,US - San Antonio,Engineering,Terminated,True,12857.734166666667,42.39583333333212,0.32973020583395
EMP0226,2023-01,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,175663.48,Software Engineer,UNKNOWN,Engineering,14584.19,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14638.623333333335,-54.4333333333343,-0.37184735267684077
EMP0226,2023-02,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,174160.62,Software Engineer,UNKNOWN,Engineering,14736.75,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14513.385,223.36499999999978,1.5390275941828855
EMP0226,2023-03,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,175474.41,Software Engineer,UNKNOWN,Engineering,14541.62,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14622.8675,-81.24749999999949,-0.5556194775067167
EMP0226,2023-04,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,175388.53,Software Engineer,UNKNOWN,Engineering,14860.83,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14615.710833333333,245.1191666666673,1.677093707325107
EMP0226,2023-05,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,176566.81,Software Engineer,UNKNOWN,Engineering,14773.97,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14713.900833333333,60.069166666666206,0.40824773353496874
EMP0226,2023-06,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,177122.58,Software Engineer,UNKNOWN,Engineering,14403.73,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14760.214999999998,-356.48499999999876,-2.415174846707848
EMP0226,2023-07,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,174453.39,Software Engineer,UNKNOWN,Engineering,14571.23,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14537.782500000001,33.4474999999984,0.23007291517807751
EMP0226,2023-08,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,177278.84,Software Engineer,UNKNOWN,Engineering,14775.55,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14773.236666666666,2.313333333333503,0.01565894722686703
EMP0226,2023-09,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,175938.23,Software Engineer,UNKNOWN,Engineering,14560.88,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14661.519166666667,-100.63916666666773,-0.686417045345979
EMP0226,2023-10,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,176851.46,Software Engineer,UNKNOWN,Engineering,14787.81,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14737.621666666666,50.1883333333335,0.34054567601534197
EMP0226,2023-11,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,175466.95,Software Engineer,UNKNOWN,Engineering,14543.39,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14622.245833333334,-78.85583333333489,-0.5392867431730126
EMP0226,2023-12,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,176352.39,Software Engineer,UNKNOWN,Engineering,14446.56,US - San Antonio,Active,CC-115,US - Newport Beach,Engineering,Active,False,14696.032500000001,-249.47250000000167,-1.6975500020158616
EMP0226,2024-01,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,176008.36,Software Engineer,UNKNOWN,Engineering,14894.19,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14667.363333333333,226.82666666666773,1.5464719971255985
EMP0226,2024-02,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,175929.25,Software Engineer,UNKNOWN,Engineering,14374.53,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14660.770833333334,-286.2408333333333,-1.952426898881226
EMP0226,2024-03,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,176077.12,Software Engineer,UNKNOWN,Engineering,14415.8,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14673.093333333332,-257.29333333333307,-1.7535043735381388
EMP0226,2024-04,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,174167.21,Software Engineer,UNKNOWN,Engineering,14503.89,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14513.934166666666,-10.04416666666657,-0.06920361186241591
EMP0226,2024-05,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,174859.84,Software Engineer,UNKNOWN,Engineering,14427.09,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14571.653333333334,-144.5633333333335,-0.992086004425031
EMP0226,2024-06,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,176911.91,Software Engineer,UNKNOWN,Engineering,14462.88,Japan,Active,CC-115,US - Newport Beach,Engineering,Active,False,14742.659166666666,-279.77916666666715,-1.897752389875846
EMP0226,2024-07,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,174422.21,Software Engineer,UNKNOWN,Engineering,14566.96,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14535.184166666666,31.77583333333314,0.21861321445244714
EMP0226,2024-08,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,174110.94,Software Engineer,UNKNOWN,Engineering,14929.23,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14509.245,419.98499999999876,2.894602717095195
EMP0226,2024-09,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,177108.52,Software Engineer,UNKNOWN,Engineering,14904.27,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14759.043333333333,145.22666666666737,0.9839842826307895
EMP0226,2024-10,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,174303.18,Software Engineer,UNKNOWN,Engineering,14693.47,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14525.265,168.20499999999993,1.1580167384209508
EMP0226,2024-11,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,176886.98,Software Engineer,UNKNOWN,Engineering,14865.0,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14740.581666666667,124.41833333333307,0.8440530784119875
EMP0226,2024-12,Employee 226,Engineering,US - Newport Beach,2018-03-05,,Active,176248.31,Software Engineer,UNKNOWN,Engineering,14521.89,US - Newport Beach,Active,CC-115,US - Newport Beach,Engineering,Active,False,14687.359166666667,-165.46916666666766,-1.126609384226159
EMP0227,2023-01,Employee 227,IT,US - Newport Beach,2018-09-25,2023-07-24,Active,77150.1831854149,IT Specialist,EMP0013,IT,6139.05,US - Newport Beach,Terminated,CC-109,US - Newport Beach,IT,Active,False,6429.181932117909,-290.13193211790895,-4.5127348266272085
EMP0227,2023-02,Employee 227,IT,US - Newport Beach,2018-09-25,2023-07-24,Active,75567.1,IT Specialist,EMP0013,IT,6250.61,US - Newport Beach,Terminated,CC-109,US - Newport Beach,IT,Active,False,6297.258333333334,-46.64833333333445,-0.7407721084969694
EMP0227,2023-03,Employee 227,IT,US - Newport Beach,2018-09-25,2023-07-24,Active,75111.03,IT Specialist,EMP0013,IT,6338.81,US - Newport Beach,Terminated,CC-109,US - Newport Beach,IT,Active,False,6259.2525,79.5575000000008,1.271038354819538
EMP0227,2023-04,Employee 227,IT,US - Newport Beach,2018-09-25,2023-07-24,Active,74417.55,IT Specialist,EMP0013,IT,6284.49,US - Newport Beach,Terminated,CC-109,US - Newport Beach,IT,Active,False,6201.462500000001,83.02749999999924,1.3388374113364263
EMP0227,2023-05,Employee 227,IT,US - Newport Beach,2018-09-25,2023-07-24,Active,75345.27,IT Specialist,EMP0013,IT,6285.96,US - San Antonio,Terminated,CC-109,US - Newport Beach,IT,Active,False,6278.7725,7.1875,0.11447301204176454
EMP0227,2023-06,Employee 227,IT,US - Newport Beach,2018-09-25,2023-07-24,Active,75061.81,IT Specialist,EMP0013,IT,6191.46,US - Newport Beach,Terminated,CC-109,US - Newport Beach,IT,Active,False,6255.150833333333,-63.6908333333331,-1.0182141890796363
EMP0227,2023-07,Employee 227,IT,US - Newport Beach,2018-09-25,2023-07-24,Terminated,75782.36,IT Specialist,EMP0013,IT,6154.12,US - Newport Beach,Terminated,CC-109,US - Newport Beach,IT,Terminated,True,6315.196666666667,-161.07666666666682,-2.5506199595789862
EMP0228,2023-01,Employee 228,Sales,Japan,2022-07-16,,Active,83715.53,Sales Analyst,EMP0026,Sales,6896.55,Japan,Active,CC-173,Japan,Sales,Active,False,6976.294166666667,-79.74416666666639,-1.1430734536351816
EMP0228,2023-02,Employee 228,Sales,Japan,2022-07-16,,Active,82357.95,Sales Analyst,EMP0026,Sales,6871.88,Japan,Active,CC-173,Japan,Sales,Active,False,6863.162499999999,8.717500000000655,0.12701870311245955
EMP0228,2023-03,Employee 228,Sales,Japan,2022-07-16,,Active,82256.48,Sales Analyst,EMP0026,Sales,7049.93,Japan,Active,CC-173,Japan,Sales,Active,False,6854.706666666666,195.22333333333427,2.8480187822284777
EMP0228,2023-04,Employee 228,Sales,Japan,2022-07-16,,Active,83055.81,Sales Analyst,EMP0026,Sales,7040.77,Japan,Active,CC-173,Japan,Sales,Active,False,6921.3175,119.45250000000033,1.725863609059985
EMP0228,2023-05,Employee 228,Sales,Japan,2022-07-16,,Active,82700.55,Sales Analyst,EMP0026,Sales,7000.85,Japan,Active,CC-173,Japan,Sales,Active,False,6891.712500000001,109.13749999999982,1.5836049457954
EMP0228,2023-06,Employee 228,Sales,Japan,2022-07-16,,Active,82269.97,Sales Analyst,EMP0026,Sales,6838.3,Japan,Active,CC-173,Japan,Sales,Active,False,6855.830833333333,-17.53083333333325,-0.2557069122548592
EMP0228,2023-07,Employee 228,Sales,Japan,2022-07-16,,Active,82336.53,Sales Analyst,EMP0026,Sales,6848.9,US - Newport Beach,Active,CC-173,Japan,Sales,Active,False,6861.3775,-12.477499999999964,-0.1818512390551309
EMP0228,2023-08,Employee 228,Sales,Japan,2022-07-16,,Active,82881.99,Sales Analyst,EMP0026,Sales,6941.34,Japan,Active,CC-173,Japan,Sales,Active,False,6906.8325,34.50749999999971,0.49961396921091844
EMP0228,2023-09,Employee 228,Sales,Japan,2022-07-16,,Active,83108.06,Sales Analyst,EMP0026,Sales,7018.42,Japan,Active,CC-173,Japan,Sales,Active,False,6925.671666666666,92.7483333333339,1.3391962223640004
EMP0228,2023-10,Employee 228,Sales,Japan,2022-07-16,,Active,82418.98,Sales Analyst,EMP0026,Sales,6986.97,Japan,Active,CC-173,Japan,Sales,Active,False,6868.248333333333,118.72166666666726,1.7285581549298563
EMP0228,2023-11,Employee 228,Sales,Japan,2022-07-16,,Active,83686.64,Sales Analyst,EMP0026,Sales,6876.49,Israel,Active,CC-173,Japan,Sales,Active,False,6973.886666666666,-97.39666666666653,-1.3965909014867826
EMP0228,2023-12,Employee 228,Sales,Japan,2022-07-16,,Active,83444.15,Sales Analyst,EMP0026,Sales,7054.26,Japan,Active,CC-173,Japan,Sales,Active,False,6953.679166666666,100.58083333333434,1.446440523392008
EMP0228,2024-01,Employee 228,Sales,Japan,2022-07-16,,Active,83851.77,Sales Analyst,EMP0026,Sales,7013.92,Japan,Active,CC-173,Japan,Sales,Active,False,6987.6475,26.272500000000036,0.3759849076531127
EMP0228,2024-02,Employee 228,Sales,Japan,2022-07-16,,Active,82840.13,Sales Analyst,EMP0026,Sales,7008.22,Japan,Active,CC-173,Japan,Sales,Active,False,6903.344166666667,104.8758333333335,1.5192033136596985
EMP0228,2024-03,Employee 228,Sales,Japan,2022-07-16,,Active,83114.69,Sales Analyst,EMP0026,Sales,6970.46,Japan,Active,CC-173,Japan,Sales,Active,False,6926.224166666667,44.235833333333176,0.6386716957014436
EMP0228,2024-04,Employee 228,Sales,Japan,2022-07-16,,Active,82261.93,Sales Analyst,EMP0026,Sales,6857.02,Japan,Active,CC-173,Japan,Sales,Active,False,6855.160833333332,1.8591666666679885,0.02712068632478701
EMP0228,2024-05,Employee 228,Sales,Japan,2022-07-16,,Active,82914.86,Sales Analyst,EMP0026,Sales,6862.0,Japan,Active,CC-173,Japan,Sales,Active,False,6909.571666666667,-47.571666666666715,-0.6884893733161952
EMP0228,2024-06,Employee 228,Sales,Japan,2022-07-16,,Active,83326.45,Sales Analyst,EMP0026,Sales,6854.72,Japan,Active,CC-173,Japan,Sales,Active,False,6943.870833333333,-89.15083333333314,-1.283878048326789
EMP0228,2024-07,Employee 228,Sales,Japan,2022-07-16,,Active,82517.95,Sales Analyst,EMP0026,Sales,6848.8,Japan,Active,CC-173,Japan,Sales,Active,False,6876.495833333333,-27.695833333333212,-0.4027608538505847
EMP0228,2024-08,Employee 228,Sales,Japan,2022-07-16,,Active,83155.11,Sales Analyst,EMP0026,Sales,6996.66,Israel,Active,CC-173,Japan,Sales,Active,False,6929.5925,67.06750000000011,0.9678419041235126
EMP0228,2024-09,Employee 228,Sales,Japan,2022-07-16,,Active,82889.01,Sales Analyst,EMP0026,Sales,6818.22,Japan,Active,CC-173,Japan,Sales,Active,False,6907.4175,-89.19749999999931,-1.2913292124010067
EMP0228,2024-10,Employee 228,Sales,Japan,2022-07-16,,Active,83328.77,Sales Analyst,EMP0026,Sales,6933.15,Japan,Active,CC-173,Japan,Sales,Active,False,6944.064166666667,-10.91416666666737,-0.15717260677195696
EMP0228,2024-11,Employee 228,Sales,Japan,2022-07-16,,Active,83067.85,Sales Analyst,EMP0026,Sales,6847.67,Japan,Active,CC-173,Japan,Sales,Active,False,6922.320833333334,-74.65083333333405,-1.0784075909031092
EMP0228,2024-12,Employee 228,Sales,Japan,2022-07-16,,Active,83576.52,Sales Analyst,EMP0026,Sales,6980.1,Japan,Active,CC-173,Japan,Sales,Active,False,6964.71,15.390000000000327,0.22097115314205942
EMP0229,2023-01,Employee 229,Operations,Japan,2021-10-31,,Active,83901.54,Operations Manager,EMP0032,Operations,6943.68,Japan,Active,CC-178,Japan,Operations,Active,False,6991.794999999999,-48.11499999999887,-0.6881637691036262
EMP0229,2023-02,Employee 229,Operations,Japan,2021-10-31,,Active,84567.71,Operations Manager,EMP0032,Operations,7159.83,Japan,Active,CC-178,Japan,Operations,Active,False,7047.309166666667,112.52083333333303,1.5966495959273301
EMP0229,2023-03,Employee 229,Operations,Japan,2021-10-31,,Active,84404.98,Operations Manager,EMP0032,Operations,7228.61,Japan,Active,CC-178,Japan,Operations,Active,False,7033.748333333333,194.86166666666668,2.770381558054987
EMP0229,2023-04,Employee 229,Operations,Japan,2021-10-31,,Active,86697.72097035524,Operations Manager,EMP0032,Operations,7219.64,Japan,Active,CC-178,Japan,Operations,Active,False,7224.810080862936,-5.17008086293572,-0.0715600936920158
EMP0229,2023-05,Employee 229,Operations,Japan,2021-10-31,,Active,85193.66,Operations Manager,EMP0032,Operations,7304.29,Japan,Active,CC-178,Japan,Operations,Active,False,7099.471666666667,204.8183333333327,2.8849799386480077
EMP0229,2023-06,Employee 229,Operations,Japan,2021-10-31,,Active,84695.6,Operations Manager,EMP0032,Operations,7588.52,Japan,Active,CC-178,Japan,Operations,Active,False,7057.966666666667,530.5533333333333,7.5170847127831895
EMP0229,2023-07,Employee 229,Operations,Japan,2021-10-31,,Active,84616.96,Operations Manager,EMP0032,Operations,7519.09,Japan,Active,CC-178,Japan,Operations,Active,False,7051.413333333334,467.6766666666663,6.632381971652013
EMP0229,2023-08,Employee 229,Operations,Japan,2021-10-31,,Active,83821.41,Operations Manager,EMP0032,Operations,7482.52,Japan,Active,CC-178,Japan,Operations,Active,False,6985.1175,497.40250000000015,7.120889519753964
EMP0229,2023-09,Employee 229,Operations,Japan,2021-10-31,,Active,83771.61,Operations Manager,EMP0032,Operations,7542.04,Japan,Active,CC-178,Japan,Operations,Active,False,6980.9675,561.0725000000002,8.03717393040435
EMP0229,2023-10,Employee 229,Operations,Japan,2021-10-31,,Active,83812.25,Operations Manager,EMP0032,Operations,7744.43,Japan,Active,CC-178,Japan,Operations,Active,False,6984.354166666667,760.0758333333333,10.882549985234855
EMP0229,2023-11,Employee 229,Operations,Japan,2021-10-31,,Active,86551.8714521834,Operations Manager,EMP0032,Operations,7720.12,Japan,Active,CC-178,Japan,Operations,Active,False,7212.655954348617,507.46404565138255,7.035744514410464
EMP0229,2023-12,Employee 229,Operations,Japan,2021-10-31,,Active,84041.36,Operations Manager,EMP0032,Operations,7822.14,Japan,Active,CC-178,Japan,Operations,Active,False,7003.446666666667,818.6933333333336,11.689863181652466
EMP0229,2024-01,Employee 229,Operations,Japan,2021-10-31,,Active,84761.15,Operations Manager,EMP0032,Operations,8133.33,Japan,Active,CC-178,Japan,Operations,Active,False,7063.429166666666,1069.900833333334,15.147045550939328
EMP0229,2024-02,Employee 229,Operations,Japan,2021-10-31,,Active,84556.77,Operations Manager,EMP0032,Operations,8186.21,Japan,Active,CC-178,Japan,Operations,Active,False,7046.3975,1139.8125,16.175818920235482
EMP0229,2024-03,Employee 229,Operations,Japan,2021-10-31,,Active,84843.37,Operations Manager,EMP0032,Operations,8086.08,Japan,Active,CC-178,Japan,Operations,Active,False,7070.280833333333,1015.7991666666667,14.367168583709017
EMP0229,2024-04,Employee 229,Operations,Japan,2021-10-31,,Active,84938.26,Operations Manager,EMP0032,Operations,8303.21,Japan,Active,CC-178,Japan,Operations,Active,False,7078.188333333333,1225.0216666666665,17.306994515781227
EMP0229,2024-05,Employee 229,Operations,Japan,2021-10-31,,Active,84970.07,Operations Manager,EMP0032,Operations,8336.29,Japan,Active,CC-178,Japan,Operations,Active,False,7080.839166666668,1255.4508333333333,17.73025490034314
EMP0229,2024-06,Employee 229,Operations,Japan,2021-10-31,,Active,84754.12,Operations Manager,EMP0032,Operations,8516.35,Japan,Active,CC-178,Japan,Operations,Active,False,7062.843333333333,1453.5066666666671,20.579624919708923
EMP0229,2024-07,Employee 229,Operations,Japan,2021-10-31,,Active,84116.93,Operations Manager,EMP0032,Operations,8517.91,Japan,Active,CC-178,Japan,Operations,Active,False,7009.744166666666,1508.1658333333335,21.515276413440198
EMP0229,2024-08,Employee 229,Operations,Japan,2021-10-31,,Active,,Operations Manager,EMP0032,Operations,8482.24,Japan,Active,CC-178,Japan,Operations,Active,False,,,
EMP0229,2024-09,Employee 229,Operations,Japan,2021-10-31,,Active,84334.49,Operations Manager,EMP0032,Operations,8691.76,Japan,Active,CC-178,Japan,Operations,Active,False,7027.874166666667,1663.8858333333328,23.675521130204253
EMP0229,2024-10,Employee 229,Operations,Japan,2021-10-31,,Active,85032.95,Operations Manager,EMP0032,Operations,8863.82,Japan,Active,CC-178,Japan,Operations,Active,False,7086.079166666666,1777.7408333333333,25.087792438107815
EMP0229,2024-11,Employee 229,Operations,Japan,2021-10-31,,Active,84545.94,Operations Manager,EMP0032,Operations,8783.79,Japan,Active,CC-178,Japan,Operations,Active,False,7045.495,1738.295000000001,24.672432526032605
EMP0229,2024-12,Employee 229,Operations,Japan,2021-10-31,,Active,85202.68,Operations Manager,EMP0032,Operations,8963.89,US - Newport Beach,Active,CC-178,Japan,Operations,Active,False,7100.223333333332,1863.666666666667,26.248000649744828
EMP0230,2023-01,Employee 230,Operations,Japan,2018-05-05,,Active,85662.44,Operations Analyst,EMP0051,Operations,7036.57,Japan,Active,CC-169,Japan,Operations,Active,False,7138.536666666667,-101.96666666666715,-1.4283973232609366
EMP0230,2023-02,Employee 230,Operations,Japan,2018-05-05,,Active,85466.29,Operations Analyst,EMP0051,Operations,7377.54,Japan,Active,CC-169,Japan,Operations,Active,False,7122.190833333333,255.34916666666686,3.5852615107079084
EMP0230,2023-03,Employee 230,Operations,Japan,2018-05-05,,Active,85468.46,Operations Analyst,EMP0051,Operations,7403.83,Japan,Active,CC-169,Japan,Operations,Active,False,7122.371666666667,281.45833333333303,3.951750154384432
EMP0230,2023-04,Employee 230,Operations,Japan,2018-05-05,,Active,85869.5,Operations Analyst,EMP0051,Operations,7296.81,Japan,Active,CC-169,Japan,Operations,Active,False,7155.791666666667,141.01833333333343,1.9706880790036057
EMP0230,2023-05,Employee 230,Operations,Japan,2018-05-05,,Active,86811.89,Operations Analyst,EMP0051,Operations,7412.43,Japan,Active,CC-169,Japan,Operations,Active,False,7234.324166666666,178.10583333333398,2.461955384222147
EMP0230,2023-06,Employee 230,Operations,Japan,2018-05-05,,Active,85623.73,Operations Analyst,EMP0051,Operations,7550.96,Japan,Active,CC-169,Japan,Operations,Active,False,7135.310833333333,415.64916666666704,5.8252426050582065
EMP0230,2023-07,Employee 230,Operations,Japan,2018-05-05,,Active,85678.92,Operations Analyst,EMP0051,Operations,7724.96,Japan,Active,CC-169,Japan,Operations,Active,False,7139.91,585.0500000000002,8.19408087777017
EMP0230,2023-08,Employee 230,Operations,Japan,2018-05-05,,Active,85205.77,Operations Analyst,EMP0051,Operations,7821.88,Japan,Active,CC-169,Japan,Operations,Active,False,7100.480833333334,721.3991666666661,10.159863586703098
EMP0230,2023-09,Employee 230,Operations,Japan,2018-05-05,,Active,86857.91,Operations Analyst,EMP0051,Operations,7794.02,Japan,Active,CC-169,Japan,Operations,Active,False,7238.159166666667,555.8608333333332,7.679588422056203
EMP0230,2023-10,Employee 230,Operations,Japan,2018-05-05,,Active,85662.91,Operations Analyst,EMP0051,Operations,7986.77,Japan,Active,CC-169,Japan,Operations,Active,False,7138.575833333333,848.1941666666671,11.881840110264765
EMP0230,2023-11,Employee 230,Operations,Japan,2018-05-05,,Active,86404.4,Operations Analyst,EMP0051,Operations,8054.63,Japan,Active,CC-169,Japan,Operations,Active,False,7200.366666666666,854.2633333333342,11.864164324964946
EMP0230,2023-12,Employee 230,Operations,Japan,2018-05-05,,Active,85275.91,Operations Analyst,EMP0051,Operations,8229.55,Japan,Active,CC-169,Japan,Operations,Active,False,7106.325833333333,1123.224166666666,15.805976154344165
EMP0230,2024-01,Employee 230,Operations,Japan,2018-05-05,,Active,86900.7,Operations Analyst,EMP0051,Operations,8278.44,Japan,Active,CC-169,Japan,Operations,Active,False,7241.724999999999,1036.715000000001,14.315857064442532
EMP0230,2024-02,Employee 230,Operations,Japan,2018-05-05,,Active,85465.68,Operations Analyst,EMP0051,Operations,8163.2,Japan,Active,CC-169,Japan,Operations,Active,False,7122.139999999999,1041.0600000000004,14.61723583080367
EMP0230,2024-03,Employee 230,Operations,Japan,2018-05-05,,Active,86112.68,Operations Analyst,EMP0051,Operations,8491.55,Japan,Active,CC-169,Japan,Operations,Active,False,7176.056666666666,1315.4933333333329,18.331702137246218
EMP0230,2024-04,Employee 230,Operations,Japan,2018-05-05,,Active,85322.49,Operations Analyst,EMP0051,Operations,8505.27,Japan,Active,CC-169,Japan,Operations,Active,False,7110.2075,1395.0625,19.6205595968894
EMP0230,2024-05,Employee 230,Operations,Japan,2018-05-05,,Active,,Operations Analyst,EMP0051,Operations,8456.6,Japan,Active,CC-169,Japan,Operations,Active,False,,,
EMP0230,2024-06,Employee 230,Operations,Japan,2018-05-05,,Active,85358.69,Operations Analyst,EMP0051,Operations,8678.71,Japan,Active,CC-169,Japan,Operations,Active,False,7113.224166666667,1565.4858333333323,22.008104857279307
EMP0230,2024-07,Employee 230,Operations,Japan,2018-05-05,,Active,86924.28,Operations Analyst,EMP0051,Operations,8702.74,US - Newport Beach,Active,CC-169,Japan,Operations,Active,False,7243.69,1459.0500000000002,20.14235838364149
EMP0230,2024-08,Employee 230,Operations,Japan,2018-05-05,,Active,86747.58,Operations Analyst,EMP0051,Operations,8905.37,Japan,Active,CC-169,Japan,Operations,Active,False,7228.965,1676.4050000000007,23.190110894159822
EMP0230,2024-09,Employee 230,Operations,Japan,2018-05-05,,Active,85632.56,Operations Analyst,EMP0051,Operations,8915.76,Japan,Active,CC-169,Japan,Operations,Active,False,7136.046666666666,1779.713333333334,24.939765902128826
